DATE,RU1000VTR
1987-05-01,81.0200000000000000
1987-06-01,84.8700000000000000
1987-07-01,88.2500000000000000
1987-08-01,91.5000000000000000
1987-09-01,89.8300000000000000
1987-10-01,71.7200000000000000
1987-11-01,66.8200000000000000
1987-12-01,70.5600000000000000
1988-01-01,76.0400000000000000
1988-02-01,79.4100000000000000
1988-03-01,77.8800000000000000
1988-04-01,79.0100000000000000
1988-05-01,80.1600000000000000
1988-06-01,83.9400000000000000
1988-07-01,83.9700000000000000
1988-08-01,82.3100000000000000
1988-09-01,84.9900000000000000
1988-10-01,86.9200000000000000
1988-11-01,85.8700000000000000
1988-12-01,86.9000000000000000
1989-01-01,92.8600000000000000
1989-02-01,91.3900000000000000
1989-03-01,93.4000000000000000
1989-04-01,97.2300000000000000
1989-05-01,101.1100000000000000
1989-06-01,100.7200000000000000
1989-07-01,107.5200000000000000
1989-08-01,110.1700000000000000
1989-09-01,109.1200000000000000
1989-10-01,105.2300000000000000
1989-11-01,106.4400000000000000
1989-12-01,108.7900000000000000
1990-01-01,102.0200000000000000
1990-02-01,104.5900000000000000
1990-03-01,105.6600000000000000
1990-04-01,101.5400000000000000
1990-05-01,109.9700000000000000
1990-06-01,107.4700000000000000
1990-07-01,106.5300000000000000
1990-08-01,97.1700000000000000
1990-09-01,92.4600000000000000
1990-10-01,91.2000000000000000
1990-11-01,97.5200000000000000
1990-12-01,100.0000000000000000
1991-01-01,99.1695454545454545
1991-02-01,109.9894736842105263
1991-03-01,112.5975000000000000
1991-04-01,114.3818181818181818
1991-05-01,114.3550000000000000
1991-06-01,115.5255000000000000
1991-07-01,115.8968181818181818
1991-08-01,118.4490909090909091
1991-09-01,118.4065000000000000
1991-10-01,119.0860869565217391
1991-11-01,118.8260000000000000
1991-12-01,117.0333333333333333
1992-01-01,125.9877272727272727
1992-02-01,127.4373684210526316
1992-03-01,126.9990909090909091
1992-04-01,127.4990476190476190
1992-05-01,131.9495000000000000
1992-06-01,131.0750000000000000
1992-07-01,132.9186363636363636
1992-08-01,133.3052380952380952
1992-09-01,132.8776190476190476
1992-10-01,132.0222727272727273
1992-11-01,134.8985000000000000
1992-12-01,139.8627272727272727
1993-01-01,143.5105000000000000
1993-02-01,149.0184210526315789
1993-03-01,153.7286956521739130
1993-04-01,154.5261904761904762
1993-05-01,154.1110000000000000
1993-06-01,156.7731818181818182
1993-07-01,159.8304761904761905
1993-08-01,163.7940909090909091
1993-09-01,166.9333333333333333
1993-10-01,167.2904761904761905
1993-11-01,164.2538095238095238
1993-12-01,166.4118181818181818
1994-01-01,168.9347619047619048
1994-02-01,169.2331578947368421
1994-03-01,167.4069565217391304
1994-04-01,163.2355000000000000
1994-05-01,163.8395238095238095
1994-06-01,165.9986363636363636
1994-07-01,164.7800000000000000
1994-08-01,168.9165217391304348
1994-09-01,168.1461904761904762
1994-10-01,166.1085714285714286
1994-11-01,163.7142857142857143
1994-12-01,162.4766666666666667
1995-01-01,167.2742857142857143
1995-02-01,173.1252631578947368
1995-03-01,175.7008695652173913
1995-04-01,182.5584210526315789
1995-05-01,188.8831818181818182
1995-06-01,194.1554545454545455
1995-07-01,200.1995000000000000
1995-08-01,202.4713043478260870
1995-09-01,210.5465000000000000
1995-10-01,212.2240909090909091
1995-11-01,216.3080952380952381
1995-12-01,224.5115000000000000
1996-01-01,226.2509090909090909
1996-02-01,237.7660000000000000
1996-03-01,238.2423809523809524
1996-04-01,238.8252380952380952
1996-05-01,242.0336363636363636
1996-06-01,242.7630000000000000
1996-07-01,235.6840909090909091
1996-08-01,243.0181818181818182
1996-09-01,247.2950000000000000
1996-10-01,257.1230434782608696
1996-11-01,270.4135000000000000
1996-12-01,274.7542857142857143
1997-01-01,283.6104545454545455
1997-02-01,294.4747368421052632
1997-03-01,294.3505000000000000
1997-04-01,282.4672727272727273
1997-05-01,305.2404761904761905
1997-06-01,322.0776190476190476
1997-07-01,336.6672727272727273
1997-08-01,342.3766666666666667
1997-09-01,350.9938095238095238
1997-10-01,359.1408695652173913
1997-11-01,354.6068421052631579
1997-12-01,367.6626086956521739
1998-01-01,364.2160000000000000
1998-02-01,383.1084210526315789
1998-03-01,406.8740909090909091
1998-04-01,421.4857142857142857
1998-05-01,418.1120000000000000
1998-06-01,413.8763636363636364
1998-07-01,422.6509090909090909
1998-08-01,388.6309523809523810
1998-09-01,368.6466666666666667
1998-10-01,376.6518181818181818
1998-11-01,411.2185000000000000
1998-12-01,419.5736363636363636
1999-01-01,435.5580000000000000
1999-02-01,428.1955000000000000
1999-03-01,440.3982608695652174
1999-04-01,463.8785714285714286
1999-05-01,481.2242857142857143
1999-06-01,477.4081818181818182
1999-07-01,486.4036363636363636
1999-08-01,467.5281818181818182
1999-09-01,449.5142857142857143
1999-10-01,441.4318181818181818
1999-11-01,464.5061904761904762
1999-12-01,457.8122727272727273
2000-01-01,450.6875000000000000
2000-02-01,426.3185000000000000
2000-03-01,438.8021739130434783
2000-04-01,463.2300000000000000
2000-05-01,459.0804545454545455
2000-06-01,463.7090909090909091
2000-07-01,453.4605000000000000
2000-08-01,468.0256521739130435
2000-09-01,473.4761904761904762
2000-10-01,468.0604545454545455
2000-11-01,477.7685714285714286
2000-12-01,481.4870000000000000
2001-01-01,487.8961904761904762
2001-02-01,492.6842105263157895
2001-03-01,468.5195454545454545
2001-04-01,471.8540000000000000
2001-05-01,497.4113636363636364
2001-06-01,492.0761904761904762
2001-07-01,484.7495238095238095
2001-08-01,480.0700000000000000
2001-09-01,438.9763157894736842
2001-10-01,440.7426086956521739
2001-11-01,453.6357142857142857
2001-12-01,461.3650000000000000
2002-01-01,465.4285714285714286
2002-02-01,455.0736842105263158
2002-03-01,485.1805000000000000
2002-04-01,478.4700000000000000
2002-05-01,474.2004545454545455
2002-06-01,452.1275000000000000
2002-07-01,402.5704545454545455
2002-08-01,402.9618181818181818
2002-09-01,383.2555000000000000
2002-10-01,372.5956521739130435
2002-11-01,398.2860000000000000
2002-12-01,399.3966666666666667
2003-01-01,401.8795238095238095
2003-02-01,375.0278947368421053
2003-03-01,375.0533333333333333
2003-04-01,394.4828571428571429
2003-05-01,418.9904761904761905
2003-06-01,446.3157142857142857
2003-07-01,447.3090909090909091
2003-08-01,446.6133333333333333
2003-09-01,457.4114285714285714
2003-10-01,469.4086956521739130
2003-11-01,477.8957894736842105
2003-12-01,496.9259090909090909
2004-01-01,522.2115000000000000
2004-02-01,528.7221052631578947
2004-03-01,526.8400000000000000
2004-04-01,527.3995238095238095
2004-05-01,511.6125000000000000
2004-06-01,527.3795238095238095
2004-07-01,524.0123809523809524
2004-08-01,523.2372727272727273
2004-09-01,540.8576190476190476
2004-10-01,544.9033333333333333
2004-11-01,571.9428571428571429
2004-12-01,589.5968181818181818
2005-01-01,583.7350000000000000
2005-02-01,600.9805263157894737
2005-03-01,603.8622727272727273
2005-04-01,590.5147619047619048
2005-05-01,595.2257142857142857
2005-06-01,611.1377272727272727
2005-07-01,621.5015000000000000
2005-08-01,622.3586956521739130
2005-09-01,629.3085714285714286
2005-10-01,608.3271428571428571
2005-11-01,630.1100000000000000
2005-12-01,644.0228571428571429
2006-01-01,658.9585000000000000
2006-02-01,664.3868421052631579
2006-03-01,676.1978260869565217
2006-04-01,685.0289473684210526
2006-05-01,685.9359090909090909
2006-06-01,669.5863636363636364
2006-07-01,684.7130000000000000
2006-08-01,703.7165217391304348
2006-09-01,715.2220000000000000
2006-10-01,739.5854545454545455
2006-11-01,755.3776190476190476
2006-12-01,777.3770000000000000
2007-01-01,781.3750000000000000
2007-02-01,799.4905263157894737
2007-03-01,780.8700000000000000
2007-04-01,813.0975000000000000
2007-05-01,840.1890909090909091
2007-06-01,839.4042857142857143
2007-07-01,834.7633333333333333
2007-08-01,792.6869565217391304
2007-09-01,814.6689473684210526
2007-10-01,832.3069565217391304
2007-11-01,778.1942857142857143
2007-12-01,786.4695000000000000
2008-01-01,737.7685714285714286
2008-02-01,733.9675000000000000
2008-03-01,709.1835000000000000
2008-04-01,738.7500000000000000
2008-05-01,753.8804761904761905
2008-06-01,709.9338095238095238
2008-07-01,662.6954545454545455
2008-08-01,678.6647619047619048
2008-09-01,657.2171428571428571
2008-10-01,524.3239130434782609
2008-11-01,476.1342105263157895
2008-12-01,477.3350000000000000
2009-01-01,463.3195000000000000
2009-02-01,418.0289473684210526
2009-03-01,387.8709090909090909
2009-04-01,440.9933333333333333
2009-05-01,475.6225000000000000
2009-06-01,482.7727272727272727
2009-07-01,486.3454545454545455
2009-08-01,537.7342857142857143
2009-09-01,559.6419047619047619
2009-10-01,571.2850000000000000
2009-11-01,576.2245000000000000
2009-12-01,588.3663636363636364
2010-01-01,599.9900000000000000
2010-02-01,581.8042105263157895
2010-03-01,619.8195652173913043
2010-04-01,650.7842857142857143
2010-05-01,611.0255000000000000
2010-06-01,587.8613636363636364
2010-07-01,585.5423809523809524
2010-08-01,590.2631818181818182
2010-09-01,609.5300000000000000
2010-10-01,631.6057142857142857
2010-11-01,643.1161904761904762
2010-12-01,669.0077272727272727
2011-01-01,695.2910000000000000
2011-02-01,716.6152631578947368
2011-03-01,713.0152173913043478
2011-04-01,728.1525000000000000
2011-05-01,731.9976190476190476
2011-06-01,705.6995454545454545
2011-07-01,718.4865000000000000
2011-08-01,636.8047826086956522
2011-09-01,626.2266666666666667
2011-10-01,645.9976190476190476
2011-11-01,658.0828571428571429
2011-12-01,672.5538095238095238
2012-01-01,708.4910000000000000
2012-02-01,733.4600000000000000
2012-03-01,751.4490909090909091
2012-04-01,746.1400000000000000
2012-05-01,724.0022727272727273
2012-06-01,717.9919047619047619
2012-07-01,741.4266666666666667
2012-08-01,766.2382608695652174
2012-09-01,792.7447368421052632
2012-10-01,796.4830434782608696
2012-11-01,777.0895238095238095
2012-12-01,799.1420000000000000
2013-01-01,840.7557142857142857
2013-02-01,867.0115789473684211
2013-03-01,892.7365000000000000
2013-04-01,903.2622727272727273
2013-05-01,942.0009090909090909
2013-06-01,935.6330000000000000
2013-07-01,970.0386363636363636
2013-08-01,970.1981818181818182
2013-09-01,974.7325000000000000
2013-10-01,993.5060869565217391
2013-11-01,1029.3460000000000000
2013-12-01,1042.5671428571428571
2014-01-01,1052.9738095238095238
2014-02-01,1048.0631578947368421
2014-03-01,1082.0519047619047619
2014-04-01,1095.6523809523809524
2014-05-01,1109.4952380952380952
2014-06-01,1145.1014285714285714
2014-07-01,1159.9909090909090909
2014-08-01,1150.9147619047619048
2014-09-01,1169.7019047619047619
2014-10-01,1132.2191304347826087
2014-11-01,1194.3115789473684211
2014-12-01,1202.1409090909090909
2015-01-01,1188.1945000000000000
2015-02-01,1211.3578947368421053
2015-03-01,1204.0186363636363636
2015-04-01,1215.2561904761904762
2015-05-01,1226.9210000000000000
2015-06-01,1223.0513636363636364
2015-07-01,1207.9559090909090909
2015-08-01,1172.5419047619047619
2015-09-01,1111.8714285714285714
2015-10-01,1162.2809090909090909
2015-11-01,1187.9140000000000000
2015-12-01,1166.4986363636363636
2016-01-01,1088.4615789473684211
2016-02-01,1085.2155000000000000
2016-03-01,1163.0100000000000000
2016-04-01,1197.0180952380952381
2016-05-01,1204.3080952380952381
2016-06-01,1222.4040909090909091
2016-07-01,1260.7200000000000000
2016-08-01,1276.7656521739130435
2016-09-01,1272.2195238095238095
2016-10-01,1265.5895238095238095
2016-11-01,1297.1323809523809524
2016-12-01,1367.6952380952380952
2017-01-01,1376.3030000000000000
2017-02-01,1403.6942105263157895
2017-03-01,1416.5256521739130435
2017-04-01,1403.9657894736842105
2017-05-01,1405.1113636363636364
2017-06-01,1425.4186363636363636
2017-07-01,1437.2335000000000000
2017-08-01,1430.6691304347826087
2017-09-01,1450.8550000000000000
2017-10-01,1488.7204545454545455
2017-11-01,1490.3533333333333333
2017-12-01,1542.0415000000000000
2018-01-01,1602.5233333333333333
2018-02-01,1539.7594736842105263
2018-03-01,1531.5614285714285714
2018-04-01,1516.0509523809523810
2018-05-01,1527.7618181818181818
2018-06-01,1541.0261904761904762
