DATE,USD1MTD156N
1996-06-01,5.4714845000000000
1996-07-01,5.4697691304347826
1996-08-01,5.4242942857142857
1996-09-01,5.4741452380952381
1996-10-01,5.3860395652173913
1996-11-01,5.3928571428571429
1996-12-01,5.6046885000000000
1997-01-01,5.4596950000000000
1997-02-01,5.4080080000000000
1997-03-01,5.5121300000000000
1997-04-01,5.6875000000000000
1997-05-01,5.6919925000000000
1997-06-01,6.0424119047619048
1997-07-01,5.6671204347826087
1997-08-01,5.6355465000000000
1997-09-01,5.6562500000000000
1997-10-01,5.6392665217391304
1997-11-01,5.7066405000000000
1997-12-01,5.9518233333333333
1998-01-01,5.6231409523809524
1998-02-01,5.6294925000000000
1998-03-01,5.6869668181818182
1998-04-01,5.6589845000000000
1998-05-01,5.6517268421052632
1998-06-01,5.6574927272727273
1998-07-01,5.6562500000000000
1998-08-01,5.6486330000000000
1998-09-01,5.5609013636363636
1998-10-01,5.3126218181818182
1998-11-01,5.2284600000000000
1998-12-01,5.5289371428571429
1999-01-01,4.9785315000000000
1999-02-01,4.9398145000000000
1999-03-01,4.9448104347826087
1999-04-01,4.9207190000000000
1999-05-01,4.9135500000000000
1999-06-01,5.0385795454545455
1999-07-01,5.1803495454545455
1999-08-01,5.2852680952380952
1999-09-01,5.3820454545454545
1999-10-01,5.4100419047619048
1999-11-01,5.5797727272727273
1999-12-01,6.4050625000000000
2000-01-01,5.8088125000000000
2000-02-01,5.8897023809523810
2000-03-01,6.0506521739130435
2000-04-01,6.1495833333333333
2000-05-01,6.5440476190476190
2000-06-01,6.6492618181818182
2000-07-01,6.6268752380952381
2000-08-01,6.6206250000000000
2000-09-01,6.6210133333333333
2000-10-01,6.6198581818181818
2000-11-01,6.6361818181818182
2000-12-01,6.6905263157894737
2001-01-01,5.8734095454545455
2001-02-01,5.5217815000000000
2001-03-01,5.1298295454545455
2001-04-01,4.8045394736842105
2001-05-01,4.1574404761904762
2001-06-01,3.9118452380952381
2001-07-01,3.8159945454545455
2001-08-01,3.6359659090909091
2001-09-01,3.1549065000000000
2001-10-01,2.4797556521739130
2001-11-01,2.1252845454545455
2001-12-01,1.9536189473684211
2002-01-01,1.8039772727272727
2002-02-01,1.8493125000000000
2002-03-01,1.8931250000000000
2002-04-01,1.8570238095238095
2002-05-01,1.8403409090909091
2002-06-01,1.8396877777777778
2002-07-01,1.8331795652173913
2002-08-01,1.7978571428571429
2002-09-01,1.8163995238095238
2002-10-01,1.8037500000000000
2002-11-01,1.4386909523809524
2002-12-01,1.4202190000000000
2003-01-01,1.3615340909090909
2003-02-01,1.3389375000000000
2003-03-01,1.3033042857142857
2003-04-01,1.3127660000000000
2003-05-01,1.3150320000000000
2003-06-01,1.1620238095238095
2003-07-01,1.1055443478260870
2003-08-01,1.1108440000000000
2003-09-01,1.1200000000000000
2003-10-01,1.1200000000000000
2003-11-01,1.1246250000000000
2003-12-01,1.1531252380952381
2004-01-01,1.1042857142857143
2004-02-01,1.0952190000000000
2004-03-01,1.0922826086956522
2004-04-01,1.0990000000000000
2004-05-01,1.1012500000000000
2004-06-01,1.2502272727272727
2004-07-01,1.4122740909090909
2004-08-01,1.5958333333333333
2004-09-01,1.7844318181818182
2004-10-01,1.9007442857142857
2004-11-01,2.1298018181818182
2004-12-01,2.3894947619047619
2005-01-01,2.4953440000000000
2005-02-01,2.6116880000000000
2005-03-01,2.8100300000000000
2005-04-01,2.9766971428571429
2005-05-01,3.0936255000000000
2005-06-01,3.2498300000000000
2005-07-01,3.4165780952380952
2005-08-01,3.6018763636363636
2005-09-01,3.7817631818181818
2005-10-01,3.9915366666666667
2005-11-01,4.1542904545454545
2005-12-01,4.3621570000000000
2006-01-01,4.4880547619047619
2006-02-01,4.5785510000000000
2006-03-01,4.7603686956521739
2006-04-01,4.9190288888888889
2006-05-01,5.0811661904761905
2006-06-01,5.2455445454545455
2006-07-01,5.3721333333333333
2006-08-01,5.3455981818181818
2006-09-01,5.3283219047619048
2006-10-01,5.3201704545454545
2006-11-01,5.3226990909090909
2006-12-01,5.3472373684210526
2007-01-01,5.3200286363636364
2007-02-01,5.3200000000000000
2007-03-01,5.3199604545454545
2007-04-01,5.3200000000000000
2007-05-01,5.3200000000000000
2007-06-01,5.3200000000000000
2007-07-01,5.3200000000000000
2007-08-01,5.4973013636363636
2007-09-01,5.4926565000000000
2007-10-01,4.9814134782608696
2007-11-01,4.7671609090909091
2007-12-01,5.0172378947368421
2008-01-01,3.9090918181818182
2008-02-01,3.1367571428571429
2008-03-01,2.8065468421052632
2008-04-01,2.7854127272727273
2008-05-01,2.5059385000000000
2008-06-01,2.4703890476190476
2008-07-01,2.4600556521739130
2008-08-01,2.4681590000000000
2008-09-01,2.9270190909090909
2008-10-01,3.8096195652173913
2008-11-01,1.6210000000000000
2008-12-01,1.0825595238095238
2009-01-01,0.38339428571428571429
2009-02-01,0.46278250000000000000
2009-03-01,0.53248863636363636364
2009-04-01,0.44997050000000000000
2009-05-01,0.34194263157894736842
2009-06-01,0.31619500000000000000
2009-07-01,0.29070782608695652174
2009-08-01,0.27039850000000000000
2009-09-01,0.24729681818181818182
2009-10-01,0.24433136363636363636
2009-11-01,0.23782666666666666667
2009-12-01,0.23288904761904761905
2010-01-01,0.23159750000000000000
2010-02-01,0.22906350000000000000
2010-03-01,0.23731173913043478261
2010-04-01,0.25974550000000000000
2010-05-01,0.33546421052631578947
2010-06-01,0.34873636363636363636
2010-07-01,0.33412136363636363636
2010-08-01,0.27546238095238095238
2010-09-01,0.25699454545454545455
2010-10-01,0.25605714285714285714
2010-11-01,0.25419227272727272727
2010-12-01,0.26178857142857142857
2011-01-01,0.26062550000000000000
2011-02-01,0.26292500000000000000
2011-03-01,0.25328478260869565217
2011-04-01,0.22143500000000000000
2011-05-01,0.19780050000000000000
2011-06-01,0.18716409090909090909
2011-07-01,0.18661904761904761905
2011-08-01,0.21116590909090909091
2011-09-01,0.23085045454545454545
2011-10-01,0.24373904761904761905
2011-11-01,0.25364636363636363636
2011-12-01,0.28360850000000000000
2012-01-01,0.28289523809523809524
2012-02-01,0.25002380952380952381
2012-03-01,0.24185227272727272727
2012-04-01,0.23982894736842105263
2012-05-01,0.23893181818181818182
2012-06-01,0.24319736842105263158
2012-07-01,0.24646136363636363636
2012-08-01,0.23783863636363636364
2012-09-01,0.22133750000000000000
2012-10-01,0.21346521739130434783
2012-11-01,0.20888636363636363636
2012-12-01,0.21092631578947368421
2013-01-01,0.20497272727272727273
2013-02-01,0.20130000000000000000
2013-03-01,0.20345000000000000000
2013-04-01,0.19953333333333333333
2013-05-01,0.19670952380952380952
2013-06-01,0.19319250000000000000
2013-07-01,0.19111913043478260870
2013-08-01,0.18407047619047619048
2013-09-01,0.18057476190476190476
2013-10-01,0.17241521739130434783
2013-11-01,0.16727142857142857143
2013-12-01,0.16723000000000000000
2014-01-01,0.15970909090909090909
2014-02-01,0.15510500000000000000
2014-03-01,0.15488333333333333333
2014-04-01,0.15170000000000000000
2014-05-01,0.15035750000000000000
2014-06-01,0.15237380952380952381
2014-07-01,0.15438695652173913043
2014-08-01,0.15602000000000000000
2014-09-01,0.15410454545454545455
2014-10-01,0.15351739130434782609
2014-11-01,0.15480750000000000000
2014-12-01,0.16305000000000000000
2015-01-01,0.16807857142857142857
2015-02-01,0.17207500000000000000
2015-03-01,0.17560000000000000000
2015-04-01,0.18076750000000000000
2015-05-01,0.18422894736842105263
2015-06-01,0.18588409090909090909
2015-07-01,0.18815869565217391304
2015-08-01,0.19672750000000000000
2015-09-01,0.20107727272727272727
2015-10-01,0.19451136363636363636
2015-11-01,0.20844761904761904762
2015-12-01,0.35230714285714285714
2016-01-01,0.42545000000000000000
2016-02-01,0.43129761904761904762
2016-03-01,0.43639523809523809524
2016-04-01,0.43739761904761904762
2016-05-01,0.44249473684210526316
2016-06-01,0.45270909090909090909
2016-07-01,0.48288333333333333333
2016-08-01,0.51224181818181818182
2016-09-01,0.52700181818181818182
2016-10-01,0.53077952380952380952
2016-11-01,0.56310909090909090909
2016-12-01,0.71195850000000000000
2017-01-01,0.77137476190476190476
2017-02-01,0.77670850000000000000
2017-03-01,0.92863521739130434783
2017-04-01,0.99068588235294117647
2017-05-01,1.01142619047619047619
2017-06-01,1.1714068181818182
2017-07-01,1.2280366666666667
2017-08-01,1.2317690909090909
2017-09-01,1.2349200000000000
2017-10-01,1.2385486363636364
2017-11-01,1.2878790909090909
2017-12-01,1.4850410526315789
2018-01-01,1.5610881818181818
2018-02-01,1.6018225000000000
2018-03-01,1.7991309523809524
2018-04-01,1.8967240000000000
2018-05-01,1.9462900000000000
2018-06-01,2.0684290476190476
