DATE,RU1000TR
2013-12-01,5188.6938095238095238
2014-01-01,5248.3700000000000000
2014-02-01,5253.0421052631578947
2014-03-01,5397.2609523809523810
2014-04-01,5393.3647619047619048
2014-05-01,5472.1309523809523810
2014-06-01,5650.6923809523809524
2014-07-01,5727.1777272727272727
2014-08-01,5707.0047619047619048
2014-09-01,5806.2419047619047619
2014-10-01,5636.3956521739130435
2014-11-01,5957.8363157894736842
2014-12-01,5992.1004545454545455
2015-01-01,5935.9450000000000000
2015-02-01,6115.7905263157894737
2015-03-01,6133.0722727272727273
2015-04-01,6189.8223809523809524
2015-05-01,6240.4910000000000000
2015-06-01,6220.8990909090909091
2015-07-01,6205.4127272727272727
2015-08-01,6054.7280952380952381
2015-09-01,5784.5457142857142857
2015-10-01,6007.8068181818181818
2015-11-01,6173.7635000000000000
2015-12-01,6097.2040909090909091
2016-01-01,5687.8142105263157895
2016-02-01,5641.6760000000000000
2016-03-01,6020.3540909090909091
2016-04-01,6197.4738095238095238
2016-05-01,6179.4623809523809524
2016-06-01,6252.0459090909090909
2016-07-01,6455.8740000000000000
2016-08-01,6556.6613043478260870
2016-09-01,6515.2366666666666667
2016-10-01,6475.3666666666666667
2016-11-01,6558.6223809523809524
2016-12-01,6823.9319047619047619
2017-01-01,6924.0135000000000000
2017-02-01,7103.7615789473684211
2017-03-01,7217.5778260869565217
2017-04-01,7209.4784210526315789
2017-05-01,7326.0090909090909091
2017-06-01,7458.6945454545454545
2017-07-01,7530.6300000000000000
2017-08-01,7542.7391304347826087
2017-09-01,7676.3020000000000000
2017-10-01,7887.0977272727272727
2017-11-01,8010.0785714285714286
2017-12-01,8240.4720000000000000
2018-01-01,8632.9680952380952381
2018-02-01,8380.7015789473684211
2018-03-01,8403.2161904761904762
2018-04-01,8263.7771428571428571
2018-05-01,8430.8659090909090909
2018-06-01,8623.6828571428571429
