DATE,RU2000TR
2005-01-01,2547.3170000000000000
2005-02-01,2609.3352631578947368
2005-03-01,2589.1290909090909091
2005-04-01,2477.2395238095238095
2005-05-01,2490.1609523809523810
2005-06-01,2625.5727272727272727
2005-07-01,2767.7685000000000000
2005-08-01,2751.8430434782608696
2005-09-01,2771.2280952380952381
2005-10-01,2658.0857142857142857
2005-11-01,2777.6552380952380952
2005-12-01,2852.4576190476190476
2006-01-01,2967.2685000000000000
2006-02-01,3038.3452631578947368
2006-03-01,3104.4934782608695652
2006-04-01,3190.6594736842105263
2006-05-01,3117.0818181818181818
2006-06-01,2933.6318181818181818
2006-07-01,2932.4025000000000000
2006-08-01,2944.1921739130434783
2006-09-01,3047.2785000000000000
2006-10-01,3180.7395454545454545
2006-11-01,3273.3795238095238095
2006-12-01,3334.6755000000000000
2007-01-01,3326.0255000000000000
2007-02-01,3442.2778947368421053
2007-03-01,3341.4068181818181818
2007-04-01,3477.6885000000000000
2007-05-01,3517.8309090909090909
2007-06-01,3559.8276190476190476
2007-07-01,3534.9890476190476190
2007-08-01,3322.8208695652173913
2007-09-01,3388.9700000000000000
2007-10-01,3522.6613043478260870
2007-11-01,3286.7928571428571429
2007-12-01,3292.1360000000000000
2008-01-01,3018.1071428571428571
2008-02-01,3024.2915000000000000
2008-03-01,2905.0135000000000000
2008-04-01,3048.0490909090909091
2008-05-01,3147.4828571428571429
2008-06-01,3128.0538095238095238
2008-07-01,2971.1336363636363636
2008-08-01,3161.7738095238095238
2008-09-01,3072.4647619047619048
2008-10-01,2322.9204347826086957
2008-11-01,2028.6047368421052632
2008-12-01,2027.8222727272727273
2009-01-01,2038.9270000000000000
2009-02-01,1879.3936842105263158
2009-03-01,1718.6845454545454545
2009-04-01,2021.5157142857142857
2009-05-01,2153.7225000000000000
2009-06-01,2253.7922727272727273
2009-07-01,2275.4886363636363636
2009-08-01,2502.5419047619047619
2009-09-01,2621.5076190476190476
2009-10-01,2641.7381818181818182
2009-11-01,2577.0310000000000000
2009-12-01,2694.1745454545454545
2010-01-01,2787.9747368421052632
2010-02-01,2711.0857894736842105
2010-03-01,2975.6421739130434783
2010-04-01,3168.5257142857142857
2010-05-01,3005.8460000000000000
2010-06-01,2854.8977272727272727
2010-07-01,2795.4714285714285714
2010-08-01,2778.4709090909090909
2010-09-01,2902.3052380952380952
2010-10-01,3104.6804761904761905
2010-11-01,3226.5585714285714286
2010-12-01,3458.8290909090909091
2011-01-01,3530.5350000000000000
2011-02-01,3638.6731578947368421
2011-03-01,3637.2247826086956522
2011-04-01,3774.2490000000000000
2011-05-01,3740.0685714285714286
2011-06-01,3587.2495454545454545
2011-07-01,3732.1490000000000000
2011-08-01,3166.1043478260869565
2011-09-01,3069.9847619047619048
2011-10-01,3152.9628571428571429
2011-11-01,3257.2971428571428571
2011-12-01,3321.3433333333333333
2012-01-01,3504.1620000000000000
2012-02-01,3727.5085000000000000
2012-03-01,3731.1945454545454545
2012-04-01,3676.1140000000000000
2012-05-01,3544.0750000000000000
2012-06-01,3486.4014285714285714
2012-07-01,3625.8185714285714286
2012-08-01,3668.7026086956521739
2012-09-01,3862.7426315789473684
2012-10-01,3789.1739130434782609
2012-11-01,3676.0723809523809524
2012-12-01,3827.1985000000000000
2013-01-01,4083.7833333333333333
2013-02-01,4195.4584210526315789
2013-03-01,4334.8710000000000000
2013-04-01,4282.2118181818181818
2013-05-01,4509.7427272727272727
2013-06-01,4518.6670000000000000
2013-07-01,4774.0995454545454545
2013-08-01,4804.7972727272727273
2013-09-01,4904.2820000000000000
2013-10-01,5071.6052173913043478
2013-11-01,5162.5905000000000000
2013-12-01,5272.0238095238095238
2014-01-01,5376.9985714285714286
2014-02-01,5328.8384210526315789
2014-03-01,5533.6347619047619048
2014-04-01,5333.5300000000000000
2014-05-01,5225.1771428571428571
2014-06-01,5472.3547619047619048
2014-07-01,5440.3263636363636364
2014-08-01,5381.9295238095238095
2014-09-01,5390.2328571428571429
2014-10-01,5174.8665217391304348
2014-11-01,5527.8352631578947368
2014-12-01,5569.1227272727272727
2015-01-01,5569.6615000000000000
2015-02-01,5741.2636842105263158
2015-03-01,5861.2304545454545455
2015-04-01,5961.8442857142857143
2015-05-01,5878.5975000000000000
2015-06-01,6012.0018181818181818
2015-07-01,5923.0318181818181818
2015-08-01,5651.4771428571428571
2015-09-01,5437.4942857142857143
2015-10-01,5490.4645454545454545
2015-11-01,5628.8620000000000000
2015-12-01,5495.9527272727272727
2016-01-01,4940.2700000000000000
2016-02-01,4801.1415000000000000
2016-03-01,5198.5468181818181818
2016-04-01,5404.4609523809523810
2016-05-01,5386.4466666666666667
2016-06-01,5552.1550000000000000
2016-07-01,5760.2265000000000000
2016-08-01,5944.9186956521739130
2016-09-01,5994.9685714285714286
2016-10-01,5911.4019047619047619
2016-11-01,6151.1214285714285714
2016-12-01,6609.1671428571428571
2017-01-01,6628.2045000000000000
2017-02-01,6737.6036842105263158
2017-03-01,6685.5630434782608696
2017-04-01,6711.3026315789473684
2017-05-01,6752.2845454545454545
2017-06-01,6886.3009090909090909
2017-07-01,6982.1940000000000000
2017-08-01,6790.1095652173913043
2017-09-01,7037.6560000000000000
2017-10-01,7375.9863636363636364
2017-11-01,7357.7123809523809524
2017-12-01,7525.7090000000000000
2018-01-01,7778.1323809523809524
2018-02-01,7493.1631578947368421
2018-03-01,7678.7057142857142857
2018-04-01,7637.4357142857142857
2018-05-01,7928.6622727272727273
2018-06-01,8267.9700000000000000
2018-07-01,.
