DATE,RU1000GTR
1988-05-01,68.2100000000000000
1988-06-01,72.0200000000000000
1988-07-01,70.8400000000000000
1988-08-01,68.2400000000000000
1988-09-01,71.7100000000000000
1988-10-01,73.1100000000000000
1988-11-01,71.7300000000000000
1988-12-01,73.7600000000000000
1989-01-01,78.9200000000000000
1989-02-01,77.0800000000000000
1989-03-01,78.8900000000000000
1989-04-01,83.6300000000000000
1989-05-01,87.4300000000000000
1989-06-01,86.8400000000000000
1989-07-01,95.6200000000000000
1989-08-01,97.1900000000000000
1989-09-01,97.6400000000000000
1989-10-01,95.9200000000000000
1989-11-01,98.4200000000000000
1989-12-01,100.2600000000000000
1990-01-01,92.2000000000000000
1990-02-01,92.8500000000000000
1990-03-01,96.5500000000000000
1990-04-01,95.2900000000000000
1990-05-01,105.2000000000000000
1990-06-01,106.3300000000000000
1990-07-01,105.3600000000000000
1990-08-01,95.2600000000000000
1990-09-01,90.1300000000000000
1990-10-01,90.4900000000000000
1990-11-01,96.5900000000000000
1990-12-01,100.0000000000000000
1991-01-01,98.6618181818181818
1991-02-01,111.5731578947368421
1991-03-01,116.1055000000000000
1991-04-01,119.8886363636363636
1991-05-01,119.2054545454545455
1991-06-01,118.8665000000000000
1991-07-01,120.1977272727272727
1991-08-01,124.6709090909090909
1991-09-01,124.5075000000000000
1991-10-01,124.9030434782608696
1991-11-01,125.9310000000000000
1991-12-01,130.3671428571428571
1992-01-01,140.2654545454545455
1992-02-01,138.2336842105263158
1992-03-01,135.7581818181818182
1992-04-01,134.4519047619047619
1992-05-01,135.5350000000000000
1992-06-01,132.5486363636363636
1992-07-01,135.6827272727272727
1992-08-01,137.9157142857142857
1992-09-01,139.5495238095238095
1992-10-01,137.6590909090909091
1992-11-01,143.8115000000000000
1992-12-01,148.2281818181818182
1993-01-01,146.3765000000000000
1993-02-01,145.1068421052631579
1993-03-01,146.4878260869565217
1993-04-01,141.7261904761904762
1993-05-01,144.4085000000000000
1993-06-01,144.4218181818181818
1993-07-01,143.0428571428571429
1993-08-01,144.8918181818181818
1993-09-01,146.4542857142857143
1993-10-01,149.1852380952380952
1993-11-01,150.2495238095238095
1993-12-01,151.3036363636363636
1994-01-01,154.2571428571428571
1994-02-01,153.8557894736842105
1994-03-01,151.9400000000000000
1994-04-01,145.0780000000000000
1994-05-01,146.8638095238095238
1994-06-01,147.8627272727272727
1994-07-01,146.9985000000000000
1994-08-01,152.6604347826086957
1994-09-01,155.9200000000000000
1994-10-01,155.9828571428571429
1994-11-01,156.7609523809523810
1994-12-01,154.1780952380952381
1995-01-01,157.7204761904761905
1995-02-01,164.6078947368421053
1995-03-01,169.7847826086956522
1995-04-01,173.1673684210526316
1995-05-01,178.5654545454545455
1995-06-01,185.4731818181818182
1995-07-01,193.4190000000000000
1995-08-01,195.1913043478260870
1995-09-01,203.1640000000000000
1995-10-01,204.6250000000000000
1995-11-01,210.1728571428571429
1995-12-01,214.8140000000000000
1996-01-01,213.4577272727272727
1996-02-01,228.2045000000000000
1996-03-01,227.4823809523809524
1996-04-01,228.0204761904761905
1996-05-01,235.9554545454545455
1996-06-01,240.2145000000000000
1996-07-01,228.6181818181818182
1996-08-01,235.9072727272727273
1996-09-01,242.3135000000000000
1996-10-01,252.1156521739130435
1996-11-01,263.1155000000000000
1996-12-01,265.1214285714285714
1997-01-01,274.4013636363636364
1997-02-01,285.2705263157894737
1997-03-01,280.4880000000000000
1997-04-01,270.8018181818181818
1997-05-01,297.4261904761904762
1997-06-01,312.5909523809523810
1997-07-01,334.1181818181818182
1997-08-01,334.3100000000000000
1997-09-01,336.8019047619047619
1997-10-01,340.9652173913043478
1997-11-01,336.2626315789473684
1997-12-01,341.0986956521739130
1998-01-01,346.1275000000000000
1998-02-01,372.2284210526315789
1998-03-01,387.9268181818181818
1998-04-01,399.8480952380952381
1998-05-01,399.5340000000000000
1998-06-01,401.3172727272727273
1998-07-01,427.1095454545454545
1998-08-01,399.8438095238095238
1998-09-01,377.8376190476190476
1998-10-01,378.0136363636363636
1998-11-01,429.9180000000000000
1998-12-01,455.6486363636363636
1999-01-01,487.3945000000000000
1999-02-01,488.7440000000000000
1999-03-01,501.8878260869565217
1999-04-01,519.0014285714285714
1999-05-01,505.3833333333333333
1999-06-01,503.0172727272727273
1999-07-01,533.6695454545454545
1999-08-01,512.1936363636363636
1999-09-01,524.7100000000000000
1999-10-01,522.3736363636363636
1999-11-01,571.8109523809523810
1999-12-01,611.5713636363636364
2000-01-01,622.8020000000000000
2000-02-01,631.0535000000000000
2000-03-01,666.8352173913043478
2000-04-01,647.5865000000000000
2000-05-01,620.4704545454545455
2000-06-01,652.7436363636363636
2000-07-01,668.2350000000000000
2000-08-01,662.2552173913043478
2000-09-01,652.6633333333333333
2000-10-01,591.5831818181818182
2000-11-01,562.7285714285714286
2000-12-01,519.5425000000000000
2001-01-01,513.1633333333333333
2001-02-01,481.6021052631578947
2001-03-01,410.4277272727272727
2001-04-01,407.9555000000000000
2001-05-01,448.7004545454545455
2001-06-01,430.0900000000000000
2001-07-01,411.4880952380952381
2001-08-01,398.5960869565217391
2001-09-01,349.2605263157894737
2001-10-01,362.0769565217391304
2001-11-01,388.5661904761904762
2001-12-01,395.2555000000000000
2002-01-01,390.8428571428571429
2002-02-01,373.9857894736842105
2002-03-01,387.3635000000000000
2002-04-01,366.8018181818181818
2002-05-01,349.3672727272727273
2002-06-01,322.8930000000000000
2002-07-01,287.8295454545454545
2002-08-01,295.4436363636363636
2002-09-01,281.7830000000000000
2002-10-01,279.6830434782608696
2002-11-01,297.3540000000000000
2002-12-01,291.5661904761904762
2003-01-01,289.1866666666666667
2003-02-01,272.4226315789473684
2003-03-01,279.1490476190476190
2003-04-01,293.4595238095238095
2003-05-01,308.1471428571428571
2003-06-01,324.4976190476190476
2003-07-01,328.9372727272727273
2003-08-01,328.4995238095238095
2003-09-01,342.4833333333333333
2003-10-01,348.2356521739130435
2003-11-01,352.7494736842105263
2003-12-01,359.5490909090909091
2004-01-01,376.1910000000000000
2004-02-01,379.1542105263157895
2004-03-01,370.0900000000000000
2004-04-01,375.8761904761904762
2004-05-01,367.0610000000000000
2004-06-01,376.5861904761904762
2004-07-01,361.1804761904761905
2004-08-01,350.7136363636363636
2004-09-01,360.0028571428571429
2004-10-01,359.2071428571428571
2004-11-01,375.8676190476190476
2004-12-01,386.9268181818181818
2005-01-01,380.0005000000000000
2005-02-01,382.4852631578947368
2005-03-01,379.8581818181818182
2005-04-01,370.7652380952380952
2005-05-01,379.6161904761904762
2005-06-01,388.2063636363636364
2005-07-01,397.3200000000000000
2005-08-01,399.4034782608695652
2005-09-01,398.4104761904761905
2005-10-01,390.7614285714285714
2005-11-01,408.0857142857142857
2005-12-01,417.1776190476190476
2006-01-01,420.7120000000000000
2006-02-01,417.5273684210526316
2006-03-01,422.7739130434782609
2006-04-01,424.8584210526315789
2006-05-01,416.6868181818181818
2006-06-01,403.8268181818181818
2006-07-01,398.6035000000000000
2006-08-01,404.5908695652173913
2006-09-01,418.5595000000000000
2006-10-01,434.3577272727272727
2006-11-01,443.7138095238095238
2006-12-01,450.9970000000000000
2007-01-01,456.4910000000000000
2007-02-01,463.3326315789473684
2007-03-01,451.4922727272727273
2007-04-01,470.0460000000000000
2007-05-01,484.9145454545454545
2007-06-01,488.5690476190476190
2007-07-01,495.9133333333333333
2007-08-01,476.9295652173913043
2007-09-01,494.2210526315789474
2007-10-01,514.5352173913043478
2007-11-01,498.2019047619047619
2007-12-01,505.4115000000000000
2008-01-01,468.0628571428571429
2008-02-01,459.6420000000000000
2008-03-01,449.2795000000000000
2008-04-01,469.3377272727272727
2008-05-01,486.4342857142857143
2008-06-01,477.0290476190476190
2008-07-01,447.0645454545454545
2008-08-01,453.7357142857142857
2008-09-01,422.4061904761904762
2008-10-01,329.8513043478260870
2008-11-01,300.6242105263157895
2008-12-01,298.6363636363636364
2009-01-01,304.4490000000000000
2009-02-01,293.8131578947368421
2009-03-01,281.7940909090909091
2009-04-01,314.4319047619047619
2009-05-01,332.6735000000000000
2009-06-01,346.6281818181818182
2009-07-01,352.5881818181818182
2009-08-01,374.1095238095238095
2009-09-01,387.5547619047619048
2009-10-01,397.4822727272727273
2009-11-01,408.7515000000000000
2009-12-01,420.3445454545454545
2010-01-01,425.1194736842105263
2010-02-01,413.7663157894736842
2010-03-01,437.8630434782608696
2010-04-01,453.0714285714285714
2010-05-01,427.2340000000000000
2010-06-01,413.3768181818181818
2010-07-01,411.5104761904761905
2010-08-01,415.2650000000000000
2010-09-01,431.2914285714285714
2010-10-01,456.1780952380952381
2010-11-01,472.8623809523809524
2010-12-01,491.0354545454545455
2011-01-01,505.6910000000000000
2011-02-01,523.1315789473684211
2011-03-01,515.1495652173913043
2011-04-01,528.7655000000000000
2011-05-01,533.1995238095238095
2011-06-01,513.6440909090909091
2011-07-01,536.1655000000000000
2011-08-01,480.7817391304347826
2011-09-01,480.5423809523809524
2011-10-01,491.9666666666666667
2011-11-01,501.6438095238095238
2011-12-01,505.3238095238095238
2012-01-01,528.0535000000000000
2012-02-01,557.0500000000000000
2012-03-01,574.2813636363636364
2012-04-01,576.9065000000000000
2012-05-01,558.0418181818181818
2012-06-01,546.9714285714285714
2012-07-01,560.0561904761904762
2012-08-01,578.5908695652173913
2012-09-01,595.7336842105263158
2012-10-01,587.8186956521739130
2012-11-01,573.8390476190476190
2012-12-01,584.6900000000000000
2013-01-01,606.4271428571428571
2013-02-01,616.6626315789473684
2013-03-01,632.7030000000000000
2013-04-01,641.8904545454545455
2013-05-01,673.0754545454545455
2013-06-01,660.9870000000000000
2013-07-01,681.8586363636363636
2013-08-01,688.6809090909090909
2013-09-01,704.9470000000000000
2013-10-01,723.0100000000000000
2013-11-01,748.7390000000000000
2013-12-01,762.8652380952380952
2014-01-01,772.7552380952380952
2014-02-01,777.5563157894736842
2014-03-01,795.2509523809523810
2014-04-01,784.6052380952380952
2014-05-01,797.5757142857142857
2014-06-01,824.0233333333333333
2014-07-01,835.6059090909090909
2014-08-01,836.2133333333333333
2014-09-01,851.6252380952380952
2014-10-01,829.0352173913043478
2014-11-01,878.0705263157894737
2014-12-01,882.4368181818181818
2015-01-01,876.0735000000000000
2015-02-01,911.7310526315789474
2015-03-01,921.9372727272727273
2015-04-01,930.4019047619047619
2015-05-01,936.7970000000000000
2015-06-01,933.8672727272727273
2015-07-01,940.5768181818181818
2015-08-01,922.3090476190476190
2015-09-01,887.4466666666666667
2015-10-01,916.0427272727272727
2015-11-01,946.2250000000000000
2015-12-01,939.5190909090909091
2016-01-01,876.2136842105263158
2016-02-01,864.9400000000000000
2016-03-01,919.3027272727272727
2016-04-01,946.4985714285714286
2016-05-01,935.7223809523809524
2016-06-01,943.7718181818181818
2016-07-01,975.7855000000000000
2016-08-01,993.8243478260869565
2016-09-01,984.8285714285714286
2016-10-01,977.9166666666666667
2016-11-01,978.7819047619047619
2016-12-01,1004.5066666666666667
2017-01-01,1028.0275000000000000
2017-02-01,1061.1094736842105263
2017-03-01,1085.4956521739130435
2017-04-01,1092.6636842105263158
2017-05-01,1126.7772727272727273
2017-06-01,1150.9463636363636364
2017-07-01,1163.3830000000000000
2017-08-01,1172.6369565217391304
2017-09-01,1197.6955000000000000
2017-10-01,1232.2018181818181818
2017-11-01,1269.2642857142857143
2017-12-01,1298.4900000000000000
2018-01-01,1371.0361904761904762
2018-02-01,1344.0963157894736842
2018-03-01,1357.8614285714285714
2018-04-01,1327.2090476190476190
2018-05-01,1369.5686363636363636
2018-06-01,1418.4771428571428571
