DATE,MAM3A3CAM189N
1982-02-01,2.16571E+11
1982-03-01,2.1848E+11
1982-04-01,2.19192E+11
1982-05-01,2.19624E+11
1982-06-01,2.20842E+11
1982-07-01,2.2116E+11
1982-08-01,2.22253E+11
1982-09-01,2.23578E+11
1982-10-01,2.23868E+11
1982-11-01,2.24355E+11
1982-12-01,2.24688E+11
1983-01-01,2.25731E+11
1983-02-01,2.26242E+11
1983-03-01,2.26447E+11
1983-04-01,2.25031E+11
1983-05-01,2.24101E+11
1983-06-01,2.24303E+11
1983-07-01,2.24274E+11
1983-08-01,2.25429E+11
1983-09-01,2.26135E+11
1983-10-01,2.26633E+11
1983-11-01,2.27179E+11
1983-12-01,2.27725E+11
1984-01-01,2.2736E+11
1984-02-01,2.28466E+11
1984-03-01,2.29073E+11
1984-04-01,2.30336E+11
1984-05-01,2.32889E+11
1984-06-01,2.34627E+11
1984-07-01,2.36351E+11
1984-08-01,2.37142E+11
1984-09-01,2.3793E+11
1984-10-01,2.40234E+11
1984-11-01,2.39318E+11
1984-12-01,2.42478E+11
1985-01-01,2.44141E+11
1985-02-01,2.45186E+11
1985-03-01,2.45615E+11
1985-04-01,2.47222E+11
1985-05-01,2.49509E+11
1985-06-01,2.50014E+11
1985-07-01,2.51241E+11
1985-08-01,2.52364E+11
1985-09-01,2.53746E+11
1985-10-01,2.55519E+11
1985-11-01,2.57229E+11
1985-12-01,2.58283E+11
1986-01-01,2.62407E+11
1986-02-01,2.63483E+11
1986-03-01,2.66822E+11
1986-04-01,2.69837E+11
1986-05-01,2.67614E+11
1986-06-01,2.67783E+11
1986-07-01,2.70223E+11
1986-08-01,2.71886E+11
1986-09-01,2.73735E+11
1986-10-01,2.77501E+11
1986-11-01,2.81392E+11
1986-12-01,2.85697E+11
1987-01-01,2.87827E+11
1987-02-01,2.92138E+11
1987-03-01,2.93565E+11
1987-04-01,2.97717E+11
1987-05-01,2.99839E+11
1987-06-01,3.0234E+11
1987-07-01,3.04531E+11
1987-08-01,3.04902E+11
1987-09-01,3.07322E+11
1987-10-01,3.09083E+11
1987-11-01,3.05888E+11
1987-12-01,3.09228E+11
1988-01-01,3.09929E+11
1988-02-01,3.12037E+11
1988-03-01,3.15411E+11
1988-04-01,3.18523E+11
1988-05-01,3.21425E+11
1988-06-01,3.27514E+11
1988-07-01,3.30404E+11
1988-08-01,3.35899E+11
1988-09-01,3.381E+11
1988-10-01,3.39857E+11
1988-11-01,3.4349E+11
1988-12-01,3.45526E+11
1989-01-01,3.48419E+11
1989-02-01,3.50881E+11
1989-03-01,3.56205E+11
1989-04-01,3.58411E+11
1989-05-01,3.63011E+11
1989-06-01,3.6661E+11
1989-07-01,3.69262E+11
1989-08-01,3.7398E+11
1989-09-01,3.77011E+11
1989-10-01,3.80063E+11
1989-11-01,3.86267E+11
1989-12-01,3.90115E+11
1990-01-01,3.93644E+11
1990-02-01,3.96018E+11
1990-03-01,3.97E+11
1990-04-01,4.0098E+11
1990-05-01,4.04542E+11
1990-06-01,4.0546E+11
1990-07-01,4.08015E+11
1990-08-01,4.11146E+11
1990-09-01,4.13817E+11
1990-10-01,4.16313E+11
1990-11-01,4.18115E+11
1990-12-01,4.21733E+11
1991-01-01,4.25138E+11
1991-02-01,4.27514E+11
1991-03-01,4.29404E+11
1991-04-01,4.30698E+11
1991-05-01,4.3417E+11
1991-06-01,4.33551E+11
1991-07-01,4.3328E+11
1991-08-01,4.32248E+11
1991-09-01,4.34303E+11
1991-10-01,4.38391E+11
1991-11-01,4.3894E+11
1991-12-01,4.41027E+11
1992-01-01,4.43396E+11
1992-02-01,4.46015E+11
1992-03-01,4.48057E+11
1992-04-01,4.49703E+11
1992-05-01,4.4953E+11
1992-06-01,4.5178E+11
1992-07-01,4.55847E+11
1992-08-01,4.57253E+11
1992-09-01,4.59187E+11
1992-10-01,4.61746E+11
1992-11-01,4.65614E+11
1992-12-01,4.66669E+11
1993-01-01,4.67503E+11
1993-02-01,4.70318E+11
1993-03-01,4.72207E+11
1993-04-01,4.72177E+11
1993-05-01,4.72731E+11
1993-06-01,4.7392E+11
1993-07-01,4.75098E+11
1993-08-01,4.74702E+11
1993-09-01,4.77597E+11
1993-10-01,4.7897E+11
1993-11-01,4.79034E+11
1993-12-01,4.80953E+11
1994-01-01,4.83873E+11
1994-02-01,4.83185E+11
1994-03-01,4.83652E+11
1994-04-01,4.8735E+11
1994-05-01,4.8893E+11
1994-06-01,4.93367E+11
1994-07-01,4.97053E+11
1994-08-01,5.00992E+11
1994-09-01,5.02283E+11
1994-10-01,5.02297E+11
1994-11-01,5.03281E+11
1994-12-01,5.04996E+11
1995-01-01,5.06162E+11
1995-02-01,5.06655E+11
1995-03-01,5.09869E+11
1995-04-01,5.12692E+11
1995-05-01,5.15516E+11
1995-06-01,5.18043E+11
1995-07-01,5.21771E+11
1995-08-01,5.24835E+11
1995-09-01,5.27047E+11
1995-10-01,5.2607E+11
1995-11-01,5.31837E+11
1995-12-01,5.31227E+11
1996-01-01,5.35425E+11
1996-02-01,5.40171E+11
1996-03-01,5.40754E+11
1996-04-01,5.42403E+11
1996-05-01,5.47076E+11
1996-06-01,5.48174E+11
1996-07-01,5.48769E+11
1996-08-01,5.50102E+11
1996-09-01,5.5032E+11
1996-10-01,5.54378E+11
1996-11-01,5.56671E+11
1996-12-01,5.57396E+11
1997-01-01,5.60525E+11
1997-02-01,5.6491E+11
1997-03-01,5.7047E+11
1997-04-01,5.70198E+11
1997-05-01,5.70355E+11
1997-06-01,5.70541E+11
1997-07-01,5.7138E+11
1997-08-01,5.75327E+11
1997-09-01,5.78455E+11
1997-10-01,5.81426E+11
1997-11-01,5.84672E+11
1997-12-01,5.89118E+11
1998-01-01,5.89816E+11
1998-02-01,5.88164E+11
1998-03-01,5.87047E+11
1998-04-01,5.88497E+11
1998-05-01,5.91939E+11
1998-06-01,5.95046E+11
1998-07-01,5.96555E+11
1998-08-01,5.96608E+11
1998-09-01,5.98354E+11
1998-10-01,6.0134E+11
1998-11-01,5.99383E+11
1998-12-01,6.07149E+11
1999-01-01,6.00658E+11
1999-02-01,6.01778E+11
1999-03-01,6.05084E+11
1999-04-01,6.10575E+11
1999-05-01,6.13503E+11
1999-06-01,6.16429E+11
1999-07-01,6.19437E+11
1999-08-01,6.22281E+11
1999-09-01,6.23258E+11
1999-10-01,6.29974E+11
1999-11-01,6.35185E+11
1999-12-01,6.35829E+11
2000-01-01,6.4061E+11
2000-02-01,6.49473E+11
2000-03-01,6.56288E+11
2000-04-01,6.61265E+11
2000-05-01,6.58709E+11
2000-06-01,6.57419E+11
2000-07-01,6.67376E+11
2000-08-01,6.78088E+11
2000-09-01,6.80945E+11
2000-10-01,6.81599E+11
2000-11-01,6.83739E+11
2000-12-01,6.8891E+11
2001-01-01,6.93311E+11
2001-02-01,6.92052E+11
2001-03-01,6.94538E+11
2001-04-01,6.94008E+11
2001-05-01,6.99703E+11
2001-06-01,7.00364E+11
2001-07-01,7.01942E+11
2001-08-01,7.0352E+11
2001-09-01,7.1304E+11
2001-10-01,7.11772E+11
2001-11-01,7.16138E+11
2001-12-01,7.20834E+11
2002-01-01,7.24609E+11
2002-02-01,7.2841E+11
2002-03-01,7.31518E+11
2002-04-01,7.31854E+11
2002-05-01,7.34324E+11
2002-06-01,7.37307E+11
2002-07-01,7.45995E+11
2002-08-01,7.50199E+11
2002-09-01,7.54611E+11
2002-10-01,7.5432E+11
2002-11-01,7.58358E+11
2002-12-01,7.59441E+11
2003-01-01,7.60385E+11
2003-02-01,7.55489E+11
2003-03-01,7.65119E+11
2003-04-01,7.73239E+11
2003-05-01,7.8222E+11
2003-06-01,7.89944E+11
2003-07-01,7.96959E+11
2003-08-01,7.93236E+11
2003-09-01,7.95907E+11
2003-10-01,7.99729E+11
2003-11-01,8.08047E+11
2003-12-01,8.1053E+11
2004-01-01,8.2415E+11
2004-02-01,8.2913E+11
2004-03-01,8.3531E+11
2004-04-01,8.43348E+11
2004-05-01,8.53751E+11
2004-06-01,8.5161E+11
2004-07-01,8.56271E+11
2004-08-01,8.64182E+11
2004-09-01,8.67807E+11
2004-10-01,8.76924E+11
2004-11-01,8.82933E+11
2004-12-01,8.93488E+11
2005-01-01,9.00208E+11
2005-02-01,9.13916E+11
2005-03-01,9.20806E+11
2005-04-01,9.27846E+11
2005-05-01,9.34699E+11
2005-06-01,9.41855E+11
2005-07-01,9.48756E+11
2005-08-01,9.50302E+11
2005-09-01,9.52845E+11
2005-10-01,9.57723E+11
2005-11-01,9.58683E+11
2005-12-01,9.61466E+11
2006-01-01,9.65414E+11
2006-02-01,9.79069E+11
2006-03-01,9.88342E+11
2006-04-01,9.87875E+11
2006-05-01,9.95554E+11
2006-06-01,1.00183E+12
2006-07-01,1.00827E+12
2006-08-01,1.01657E+12
2006-09-01,1.02891E+12
2006-10-01,1.03593E+12
2006-11-01,1.04457E+12
2006-12-01,1.05603E+12
2007-01-01,1.06276E+12
2007-02-01,1.07145E+12
2007-03-01,1.0815E+12
2007-04-01,1.08828E+12
2007-05-01,1.09874E+12
2007-06-01,1.10475E+12
2007-07-01,1.11657E+12
2007-08-01,1.13768E+12
2007-09-01,1.15888E+12
2007-10-01,1.15975E+12
2007-11-01,1.17549E+12
2007-12-01,1.18417E+12
2008-01-01,1.19779E+12
2008-02-01,1.20323E+12
2008-03-01,1.22092E+12
2008-04-01,1.22773E+12
2008-05-01,1.24677E+12
2008-06-01,1.26139E+12
2008-07-01,1.26499E+12
2008-08-01,1.27274E+12
2008-09-01,1.28283E+12
2008-10-01,1.29254E+12
2008-11-01,1.2997E+12
2008-12-01,1.30107E+12
2009-01-01,1.29897E+12
2009-02-01,1.29224E+12
2009-03-01,1.29068E+12
2009-04-01,1.29378E+12
2009-05-01,1.29013E+12
2009-06-01,1.29109E+12
2009-07-01,1.29656E+12
2009-08-01,1.29669E+12
2009-09-01,1.3028E+12
2009-10-01,1.30605E+12
2009-11-01,1.30839E+12
2009-12-01,1.31328E+12
2010-01-01,1.31679E+12
2010-02-01,1.33062E+12
2010-03-01,1.32881E+12
2010-04-01,1.34199E+12
2010-05-01,1.35839E+12
2010-06-01,1.36783E+12
2010-07-01,1.37666E+12
2010-08-01,1.38885E+12
2010-09-01,1.38509E+12
2010-10-01,1.39433E+12
2010-11-01,1.39814E+12
2010-12-01,1.40511E+12
2011-01-01,1.41917E+12
2011-02-01,1.4284E+12
2011-03-01,1.4382E+12
2011-04-01,1.4464E+12
2011-05-01,1.44912E+12
2011-06-01,1.45505E+12
2011-07-01,1.45911E+12
2011-08-01,1.47865E+12
2011-09-01,1.50022E+12
2011-10-01,1.50314E+12
2011-11-01,1.51473E+12
2011-12-01,1.52498E+12
2012-01-01,1.54473E+12
2012-02-01,1.54748E+12
2012-03-01,1.55723E+12
2012-04-01,1.56179E+12
2012-05-01,1.56683E+12
2012-06-01,1.57672E+12
2012-07-01,1.58621E+12
2012-08-01,1.58873E+12
2012-09-01,1.58962E+12
2012-10-01,1.59981E+12
2012-11-01,1.60727E+12
2012-12-01,1.6156E+12
2013-01-01,1.62625E+12
2013-02-01,1.64015E+12
2013-03-01,1.64585E+12
2013-04-01,1.65272E+12
2013-05-01,1.66621E+12
2013-06-01,1.67604E+12
2013-07-01,1.68011E+12
2013-08-01,1.69443E+12
2013-09-01,1.71139E+12
2013-10-01,1.72658E+12
2013-11-01,1.74614E+12
2013-12-01,1.7618E+12
2014-01-01,1.79014E+12
2014-02-01,1.78678E+12
2014-03-01,1.79178E+12
2014-04-01,1.80132E+12
2014-05-01,1.80913E+12
2014-06-01,1.81618E+12
2014-07-01,1.83658E+12
2014-08-01,1.85262E+12
2014-09-01,1.86502E+12
2014-10-01,1.87571E+12
2014-11-01,1.8828E+12
2014-12-01,1.89426E+12
2015-01-01,1.91094E+12
2015-02-01,1.92668E+12
2015-03-01,1.94031E+12
2015-04-01,1.94927E+12
2015-05-01,1.95124E+12
2015-06-01,1.95892E+12
2015-07-01,1.99326E+12
2015-08-01,2.01488E+12
2015-09-01,2.02954E+12
2015-10-01,2.03301E+12
2015-11-01,2.04434E+12
2015-12-01,2.07084E+12
2016-01-01,2.08935E+12
2016-02-01,2.1023E+12
2016-03-01,2.09263E+12
2016-04-01,2.11484E+12
2016-05-01,2.14318E+12
2016-06-01,2.16258E+12
2016-07-01,2.18425E+12
2016-08-01,2.19076E+12
2016-09-01,2.20383E+12
2016-10-01,2.22103E+12
2016-11-01,2.2313E+12
2016-12-01,2.24598E+12
2017-01-01,2.2374E+12
2017-02-01,2.24252E+12
2017-03-01,2.26234E+12
2017-04-01,2.29306E+12
