DATE,MAM2A2CAM189N
1983-07-01,1.81442E+11
1983-08-01,1.82489E+11
1983-09-01,1.8351E+11
1983-10-01,1.8403E+11
1983-11-01,1.83717E+11
1983-12-01,1.8437E+11
1984-01-01,1.83603E+11
1984-02-01,1.83664E+11
1984-03-01,1.84164E+11
1984-04-01,1.86516E+11
1984-05-01,1.89834E+11
1984-06-01,1.9127E+11
1984-07-01,1.93405E+11
1984-08-01,1.93805E+11
1984-09-01,1.95117E+11
1984-10-01,1.96811E+11
1984-11-01,1.96452E+11
1984-12-01,1.9952E+11
1985-01-01,2.00228E+11
1985-02-01,2.00285E+11
1985-03-01,2.01511E+11
1985-04-01,2.04106E+11
1985-05-01,2.08186E+11
1985-06-01,2.09582E+11
1985-07-01,2.12034E+11
1985-08-01,2.1288E+11
1985-09-01,2.15101E+11
1985-10-01,2.17161E+11
1985-11-01,2.18727E+11
1985-12-01,2.20807E+11
1986-01-01,2.20659E+11
1986-02-01,2.19335E+11
1986-03-01,2.20637E+11
1986-04-01,2.24961E+11
1986-05-01,2.28988E+11
1986-06-01,2.31081E+11
1986-07-01,2.3415E+11
1986-08-01,2.34878E+11
1986-09-01,2.36054E+11
1986-10-01,2.38599E+11
1986-11-01,2.42227E+11
1986-12-01,2.46197E+11
1987-01-01,2.47223E+11
1987-02-01,2.50387E+11
1987-03-01,2.52592E+11
1987-04-01,2.56294E+11
1987-05-01,2.59145E+11
1987-06-01,2.61608E+11
1987-07-01,2.64057E+11
1987-08-01,2.64205E+11
1987-09-01,2.66228E+11
1987-10-01,2.67538E+11
1987-11-01,2.64364E+11
1987-12-01,2.67704E+11
1988-01-01,2.66536E+11
1988-02-01,2.67764E+11
1988-03-01,2.71379E+11
1988-04-01,2.7392E+11
1988-05-01,2.77724E+11
1988-06-01,2.83018E+11
1988-07-01,2.85507E+11
1988-08-01,2.88473E+11
1988-09-01,2.90915E+11
1988-10-01,2.93003E+11
1988-11-01,2.986E+11
1988-12-01,3.0238E+11
1989-01-01,3.02404E+11
1989-02-01,3.03792E+11
1989-03-01,3.0851E+11
1989-04-01,3.11617E+11
1989-05-01,3.16998E+11
1989-06-01,3.21594E+11
1989-07-01,3.24802E+11
1989-08-01,3.27478E+11
1989-09-01,3.30754E+11
1989-10-01,3.33104E+11
1989-11-01,3.40382E+11
1989-12-01,3.45478E+11
1990-01-01,3.45696E+11
1990-02-01,3.47989E+11
1990-03-01,3.49547E+11
1990-04-01,3.53518E+11
1990-05-01,3.56244E+11
1990-06-01,3.57249E+11
1990-07-01,3.58656E+11
1990-08-01,3.60524E+11
1990-09-01,3.62276E+11
1990-10-01,3.64903E+11
1990-11-01,3.69635E+11
1990-12-01,3.73909E+11
1991-01-01,3.73449E+11
1991-02-01,3.73247E+11
1991-03-01,3.77034E+11
1991-04-01,3.80044E+11
1991-05-01,3.82794E+11
1991-06-01,3.82758E+11
1991-07-01,3.83946E+11
1991-08-01,3.8294E+11
1991-09-01,3.84482E+11
1991-10-01,3.85401E+11
1991-11-01,3.88043E+11
1991-12-01,3.91322E+11
1992-01-01,3.89944E+11
1992-02-01,3.89716E+11
1992-03-01,3.9027E+11
1992-04-01,3.94748E+11
1992-05-01,3.94393E+11
1992-06-01,3.95212E+11
1992-07-01,3.98098E+11
1992-08-01,3.97901E+11
1992-09-01,3.99688E+11
1992-10-01,3.9843E+11
1992-11-01,4.02612E+11
1992-12-01,4.04448E+11
1993-01-01,3.99664E+11
1993-02-01,3.98842E+11
1993-03-01,4.00713E+11
1993-04-01,4.05397E+11
1993-05-01,4.06665E+11
1993-06-01,4.09861E+11
1993-07-01,4.09178E+11
1993-08-01,4.08964E+11
1993-09-01,4.09106E+11
1993-10-01,4.09292E+11
1993-11-01,4.12209E+11
1993-12-01,4.15341E+11
1994-01-01,4.12949E+11
1994-02-01,4.10891E+11
1994-03-01,4.08172E+11
1994-04-01,4.10956E+11
1994-05-01,4.11271E+11
1994-06-01,4.14142E+11
1994-07-01,4.17057E+11
1994-08-01,4.1752E+11
1994-09-01,4.1846E+11
1994-10-01,4.20836E+11
1994-11-01,4.23123E+11
1994-12-01,4.26028E+11
1995-01-01,4.24982E+11
1995-02-01,4.2383E+11
1995-03-01,4.25435E+11
1995-04-01,4.29408E+11
1995-05-01,4.29642E+11
1995-06-01,4.34158E+11
1995-07-01,4.35503E+11
1995-08-01,4.36063E+11
1995-09-01,4.37986E+11
1995-10-01,4.3954E+11
1995-11-01,4.42282E+11
1995-12-01,4.4504E+11
1996-01-01,4.42629E+11
1996-02-01,4.42484E+11
1996-03-01,4.4332E+11
1996-04-01,4.45359E+11
1996-05-01,4.46231E+11
1996-06-01,4.49377E+11
1996-07-01,4.47344E+11
1996-08-01,4.47531E+11
1996-09-01,4.48072E+11
1996-10-01,4.49979E+11
1996-11-01,4.49708E+11
1996-12-01,4.52033E+11
1997-01-01,4.4955E+11
1997-02-01,4.4721E+11
1997-03-01,4.45393E+11
1997-04-01,4.46177E+11
1997-05-01,4.47136E+11
1997-06-01,4.49316E+11
1997-07-01,4.47111E+11
1997-08-01,4.4608E+11
1997-09-01,4.44931E+11
1997-10-01,4.45706E+11
1997-11-01,4.47434E+11
1997-12-01,4.48721E+11
1998-01-01,4.44597E+11
1998-02-01,4.40268E+11
1998-03-01,4.36584E+11
1998-04-01,4.38633E+11
1998-05-01,4.39425E+11
1998-06-01,4.40646E+11
1998-07-01,4.4173E+11
1998-08-01,4.4275E+11
1998-09-01,4.4402E+11
1998-10-01,4.46766E+11
1998-11-01,4.48242E+11
1998-12-01,4.51738E+11
1999-01-01,4.5148E+11
1999-02-01,4.50008E+11
1999-03-01,4.50656E+11
1999-04-01,4.54498E+11
1999-05-01,4.55839E+11
1999-06-01,4.5672E+11
1999-07-01,4.58527E+11
1999-08-01,4.60989E+11
1999-09-01,4.61739E+11
1999-10-01,4.6469E+11
1999-11-01,4.69367E+11
1999-12-01,4.77142E+11
2000-01-01,4.76535E+11
2000-02-01,4.78316E+11
2000-03-01,4.81413E+11
2000-04-01,4.87869E+11
2000-05-01,4.8728E+11
2000-06-01,4.92306E+11
2000-07-01,4.94324E+11
2000-08-01,4.95099E+11
2000-09-01,4.97213E+11
2000-10-01,4.99874E+11
2000-11-01,5.01462E+11
2000-12-01,5.1032E+11
2001-01-01,5.06263E+11
2001-02-01,5.07614E+11
2001-03-01,5.09186E+11
2001-04-01,5.13222E+11
2001-05-01,5.1481E+11
2001-06-01,5.15013E+11
2001-07-01,5.17046E+11
2001-08-01,5.16883E+11
2001-09-01,5.23788E+11
2001-10-01,5.25249E+11
2001-11-01,5.31796E+11
2001-12-01,5.40224E+11
2002-01-01,5.36709E+11
2002-02-01,5.36116E+11
2002-03-01,5.37415E+11
2002-04-01,5.41028E+11
2002-05-01,5.41989E+11
2002-06-01,5.47885E+11
2002-07-01,5.50008E+11
2002-08-01,5.53438E+11
2002-09-01,5.55731E+11
2002-10-01,5.5951E+11
2002-11-01,5.63909E+11
2002-12-01,5.69587E+11
2003-01-01,5.66562E+11
2003-02-01,5.65725E+11
2003-03-01,5.66229E+11
2003-04-01,5.71393E+11
2003-05-01,5.74555E+11
2003-06-01,5.81597E+11
2003-07-01,5.86568E+11
2003-08-01,5.89285E+11
2003-09-01,5.90115E+11
2003-10-01,5.91352E+11
2003-11-01,5.9705E+11
2003-12-01,6.04554E+11
2004-01-01,6.03004E+11
2004-02-01,6.04227E+11
2004-03-01,6.03464E+11
2004-04-01,6.10927E+11
2004-05-01,6.16126E+11
2004-06-01,6.22906E+11
2004-07-01,6.24924E+11
2004-08-01,6.2467E+11
2004-09-01,6.24606E+11
2004-10-01,6.27387E+11
2004-11-01,6.30109E+11
2004-12-01,6.42028E+11
2005-01-01,6.40398E+11
2005-02-01,6.40577E+11
2005-03-01,6.39814E+11
2005-04-01,6.48139E+11
2005-05-01,6.51865E+11
2005-06-01,6.57359E+11
2005-07-01,6.57064E+11
2005-08-01,6.55354E+11
2005-09-01,6.59131E+11
2005-10-01,6.63881E+11
2005-11-01,6.67588E+11
2005-12-01,6.8008E+11
2006-01-01,6.75086E+11
2006-02-01,6.78128E+11
2006-03-01,6.79846E+11
2006-04-01,6.90584E+11
2006-05-01,6.92848E+11
2006-06-01,7.0146E+11
2006-07-01,7.08107E+11
2006-08-01,7.1027E+11
2006-09-01,7.17025E+11
2006-10-01,7.22163E+11
2006-11-01,7.30021E+11
2006-12-01,7.42935E+11
2007-01-01,7.36283E+11
2007-02-01,7.35089E+11
2007-03-01,7.37148E+11
2007-04-01,7.46785E+11
2007-05-01,7.48708E+11
2007-06-01,7.59765E+11
2007-07-01,7.68184E+11
2007-08-01,7.70372E+11
2007-09-01,7.75958E+11
2007-10-01,7.72264E+11
2007-11-01,7.77759E+11
2007-12-01,7.93518E+11
2008-01-01,7.90623E+11
2008-02-01,7.92094E+11
2008-03-01,7.97204E+11
2008-04-01,8.09264E+11
2008-05-01,8.1756E+11
2008-06-01,8.28655E+11
2008-07-01,8.32602E+11
2008-08-01,8.37972E+11
2008-09-01,8.47206E+11
2008-10-01,8.61106E+11
2008-11-01,8.80433E+11
2008-12-01,9.03149E+11
2009-01-01,9.06132E+11
2009-02-01,9.08622E+11
2009-03-01,9.16645E+11
2009-04-01,9.30105E+11
2009-05-01,9.36698E+11
2009-06-01,9.45446E+11
2009-07-01,9.54907E+11
2009-08-01,9.60831E+11
2009-09-01,9.64367E+11
2009-10-01,9.70187E+11
2009-11-01,9.77157E+11
2009-12-01,9.87484E+11
2010-01-01,9.7899E+11
2010-02-01,9.80671E+11
2010-03-01,9.79881E+11
2010-04-01,9.88935E+11
2010-05-01,9.99648E+11
2010-06-01,1.00942E+12
2010-07-01,1.01445E+12
2010-08-01,1.01481E+12
2010-09-01,1.0204E+12
2010-10-01,1.02607E+12
2010-11-01,1.0266E+12
2010-12-01,1.04105E+12
2011-01-01,1.03383E+12
2011-02-01,1.03046E+12
2011-03-01,1.03119E+12
2011-04-01,1.03854E+12
2011-05-01,1.04238E+12
2011-06-01,1.05389E+12
2011-07-01,1.05698E+12
2011-08-01,1.05932E+12
2011-09-01,1.07449E+12
2011-10-01,1.08629E+12
2011-11-01,1.0923E+12
2011-12-01,1.10813E+12
2012-01-01,1.10391E+12
2012-02-01,1.09817E+12
2012-03-01,1.09698E+12
2012-04-01,1.10845E+12
2012-05-01,1.11623E+12
2012-06-01,1.13754E+12
2012-07-01,1.14476E+12
2012-08-01,1.14557E+12
2012-09-01,1.14513E+12
2012-10-01,1.14913E+12
2012-11-01,1.15872E+12
2012-12-01,1.17341E+12
2013-01-01,1.16817E+12
2013-02-01,1.1724E+12
2013-03-01,1.18018E+12
2013-04-01,1.18837E+12
2013-05-01,1.1893E+12
2013-06-01,1.20119E+12
2013-07-01,1.20508E+12
2013-08-01,1.21411E+12
2013-09-01,1.21926E+12
2013-10-01,1.22495E+12
2013-11-01,1.23608E+12
2013-12-01,1.25379E+12
2014-01-01,1.2505E+12
2014-02-01,1.24354E+12
2014-03-01,1.24421E+12
2014-04-01,1.24935E+12
2014-05-01,1.25603E+12
2014-06-01,1.26448E+12
2014-07-01,1.26763E+12
2014-08-01,1.27657E+12
2014-09-01,1.28465E+12
2014-10-01,1.29268E+12
2014-11-01,1.29687E+12
2014-12-01,1.31259E+12
2015-01-01,1.30484E+12
2015-02-01,1.30426E+12
2015-03-01,1.30481E+12
2015-04-01,1.31428E+12
2015-05-01,1.3172E+12
2015-06-01,1.32659E+12
2015-07-01,1.34175E+12
2015-08-01,1.35126E+12
2015-09-01,1.36165E+12
2015-10-01,1.36513E+12
2015-11-01,1.37663E+12
2015-12-01,1.39171E+12
2016-01-01,1.39116E+12
2016-02-01,1.39345E+12
2016-03-01,1.39245E+12
2016-04-01,1.40595E+12
2016-05-01,1.41406E+12
2016-06-01,1.42649E+12
2016-07-01,1.44669E+12
2016-08-01,1.45376E+12
2016-09-01,1.4673E+12
2016-10-01,1.48043E+12
2016-11-01,1.49437E+12
2016-12-01,1.51163E+12
2017-01-01,1.51465E+12
2017-02-01,1.50343E+12
2017-03-01,1.51184E+12
2017-04-01,1.53052E+12
