DATE,MAM2A4CAM189N
2001-07-01,1.08803E+12
2001-08-01,1.09028E+12
2001-09-01,1.0998E+12
2001-10-01,1.10622E+12
2001-11-01,1.1173E+12
2001-12-01,1.13231E+12
2002-01-01,1.13272E+12
2002-02-01,1.13683E+12
2002-03-01,1.14175E+12
2002-04-01,1.14644E+12
2002-05-01,1.1492E+12
2002-06-01,1.15569E+12
2002-07-01,1.15757E+12
2002-08-01,1.16153E+12
2002-09-01,1.16365E+12
2002-10-01,1.16716E+12
2002-11-01,1.1711E+12
2002-12-01,1.17826E+12
2003-01-01,1.17486E+12
2003-02-01,1.17493E+12
2003-03-01,1.17704E+12
2003-04-01,1.1808E+12
2003-05-01,1.18599E+12
2003-06-01,1.19418E+12
2003-07-01,1.20032E+12
2003-08-01,1.20362E+12
2003-09-01,1.20493E+12
2003-10-01,1.20714E+12
2003-11-01,1.21388E+12
2003-12-01,1.22489E+12
2004-01-01,1.22503E+12
2004-02-01,1.23132E+12
2004-03-01,1.23598E+12
2004-04-01,1.24637E+12
2004-05-01,1.25384E+12
2004-06-01,1.2633E+12
2004-07-01,1.2666E+12
2004-08-01,1.26664E+12
2004-09-01,1.26751E+12
2004-10-01,1.271E+12
2004-11-01,1.27484E+12
2004-12-01,1.29321E+12
2005-01-01,1.29234E+12
2005-02-01,1.29865E+12
2005-03-01,1.30318E+12
2005-04-01,1.31395E+12
2005-05-01,1.32109E+12
2005-06-01,1.33154E+12
2005-07-01,1.33424E+12
2005-08-01,1.33498E+12
2005-09-01,1.34247E+12
2005-10-01,1.34903E+12
2005-11-01,1.35562E+12
2005-12-01,1.37776E+12
2006-01-01,1.37546E+12
2006-02-01,1.3844E+12
2006-03-01,1.39221E+12
2006-04-01,1.40547E+12
2006-05-01,1.41042E+12
2006-06-01,1.42188E+12
2006-07-01,1.43098E+12
2006-08-01,1.43552E+12
2006-09-01,1.44511E+12
2006-10-01,1.45347E+12
2006-11-01,1.46648E+12
2006-12-01,1.49633E+12
2007-01-01,1.49537E+12
2007-02-01,1.50504E+12
2007-03-01,1.51578E+12
2007-04-01,1.53083E+12
2007-05-01,1.53849E+12
2007-06-01,1.55437E+12
2007-07-01,1.56737E+12
2007-08-01,1.57018E+12
2007-09-01,1.57926E+12
2007-10-01,1.58004E+12
2007-11-01,1.58986E+12
2007-12-01,1.62893E+12
2008-01-01,1.62843E+12
2008-02-01,1.63806E+12
2008-03-01,1.64876E+12
2008-04-01,1.66415E+12
2008-05-01,1.67761E+12
2008-06-01,1.6936E+12
2008-07-01,1.70029E+12
2008-08-01,1.70733E+12
2008-09-01,1.71383E+12
2008-10-01,1.72158E+12
2008-11-01,1.74304E+12
2008-12-01,1.77204E+12
2009-01-01,1.77922E+12
2009-02-01,1.78519E+12
2009-03-01,1.79713E+12
2009-04-01,1.81435E+12
2009-05-01,1.8244E+12
2009-06-01,1.83533E+12
2009-07-01,1.84562E+12
2009-08-01,1.85263E+12
2009-09-01,1.85756E+12
2009-10-01,1.86406E+12
2009-11-01,1.87258E+12
2009-12-01,1.88849E+12
2010-01-01,1.88145E+12
2010-02-01,1.88668E+12
2010-03-01,1.88969E+12
2010-04-01,1.90074E+12
2010-05-01,1.91334E+12
2010-06-01,1.92672E+12
2010-07-01,1.93362E+12
2010-08-01,1.9353E+12
2010-09-01,1.94369E+12
2010-10-01,1.95186E+12
2010-11-01,1.95525E+12
2010-12-01,1.97698E+12
2011-01-01,1.97339E+12
2011-02-01,1.97679E+12
2011-03-01,1.98423E+12
2011-04-01,1.99563E+12
2011-05-01,2.00411E+12
2011-06-01,2.021E+12
2011-07-01,2.02689E+12
2011-08-01,2.03119E+12
2011-09-01,2.04935E+12
2011-10-01,2.06332E+12
2011-11-01,2.07119E+12
2011-12-01,2.09531E+12
2012-01-01,2.09537E+12
2012-02-01,2.09694E+12
2012-03-01,2.10139E+12
2012-04-01,2.11711E+12
2012-05-01,2.12961E+12
2012-06-01,2.15119E+12
2012-07-01,2.16182E+12
2012-08-01,2.16717E+12
2012-09-01,2.17052E+12
2012-10-01,2.17719E+12
2012-11-01,2.1961E+12
2012-12-01,2.22101E+12
2013-01-01,2.22254E+12
2013-02-01,2.23629E+12
2013-03-01,2.25916E+12
2013-04-01,2.2727E+12
2013-05-01,2.27945E+12
2013-06-01,2.296E+12
2013-07-01,2.30272E+12
2013-08-01,2.31263E+12
2013-09-01,2.32024E+12
2013-10-01,2.32974E+12
2013-11-01,2.34739E+12
2013-12-01,2.3804E+12
2014-01-01,2.38492E+12
2014-02-01,2.38859E+12
2014-03-01,2.40276E+12
2014-04-01,2.41498E+12
2014-05-01,2.42913E+12
2014-06-01,2.44647E+12
2014-07-01,2.45631E+12
2014-08-01,2.47087E+12
2014-09-01,2.4854E+12
2014-10-01,2.49852E+12
2014-11-01,2.50947E+12
2014-12-01,2.55044E+12
2015-01-01,2.55062E+12
2015-02-01,2.56242E+12
2015-03-01,2.57611E+12
2015-04-01,2.59502E+12
2015-05-01,2.60636E+12
